window_start,window_end,packets,bytes,duration,avg_pkt_size,throughput,pkt_rate,class
1693898320.251076,1693898321.251076,8,3493,1.000000,436.625,3493,8,web-browsing
1693898321.251076,1693898322.251076,9,3803,1.000000,422.55555555555554,3803,9,web-browsing
1693900923.011576,1693900924.011576,31,2679,1.000000,86.41935483870968,2679,31,web-browsing
1693900924.011576,1693900925.011576,11,1903,1.000000,173.0,1903,11,web-browsing
1693900925.011576,1693900926.011576,19,1792,1.000000,94.3157894736842,1792,19,web-browsing
1693900926.011576,1693900927.011576,23,1741,1.000000,75.69565217391305,1741,23,web-browsing
1693900927.011576,1693900928.011576,777,290863,1.000000,374.3410553410553,290863,777,web-browsing
1693900928.011576,1693900929.011576,3535,1879092,1.000000,531.5677510608203,1879092,3535,web-browsing
1693900929.011576,1693900930.011576,23,1861,1.000000,80.91304347826087,1861,23,web-browsing
1693900930.011576,1693900931.011576,22,1608,1.000000,73.0909090909091,1608,22,web-browsing
1693900931.011576,1693900932.011576,75,9340,1.000000,124.53333333333333,9.34E+3,75,web-browsing
1693900932.011576,1693900933.011576,80,19730,1.000000,246.625,1.973E+4,8E+1,web-browsing
1693900933.011576,1693900934.011576,61,8703,1.000000,142.672131147541,8703,61,web-browsing
1693900934.011576,1693900935.011576,73,24951,1.000000,341.7945205479452,24951,73,web-browsing
1693900935.011576,1693900936.011576,582,333565,1.000000,573.1357388316151,333565,582,web-browsing
1693900936.011576,1693900937.011576,42,8060,1.000000,191.9047619047619,8.06E+3,42,web-browsing
1693900937.011576,1693900938.011576,20,1467,1.000000,73.35,1467,2E+1,web-browsing
1693900938.011576,1693900939.011576,13,897,1.000000,69.0,897,13,web-browsing
1693900939.011576,1693900940.011576,14,3218,1.000000,229.85714285714286,3218,14,web-browsing
1693900940.011576,1693900941.011576,21,1546,1.000000,73.61904761904762,1546,21,web-browsing
1693900941.011576,1693900942.011576,8,584,1.000000,73.0,584,8,web-browsing
1693900942.011576,1693900943.011576,28,1938,1.000000,69.21428571428571,1938,28,web-browsing
1693900943.011576,1693900944.011576,24,3188,1.000000,132.83333333333334,3188,24,web-browsing
1693900944.011576,1693900945.011576,699,380426,1.000000,544.2432045779685,380426,699,web-browsing
1693900945.011576,1693900946.011576,111,38876,1.000000,350.23423423423424,38876,111,web-browsing
1693900946.011576,1693900947.011576,11,701,1.000000,63.72727272727273,701,11,web-browsing
1693900947.011576,1693900948.011576,11,795,1.000000,72.27272727272727,795,11,web-browsing
1693900948.011576,1693900949.011576,31,2023,1.000000,65.25806451612904,2023,31,web-browsing
1693900949.011576,1693900950.011576,80,32406,1.000000,405.075,32406,8E+1,web-browsing
1693900950.011576,1693900951.011576,8,636,1.000000,79.5,636,8,web-browsing
1693900951.011576,1693900952.011576,4,264,1.000000,66.0,264,4,web-browsing
1693900952.011576,1693900953.011576,131,40183,1.000000,306.74045801526717,40183,131,web-browsing
1693900953.011576,1693900954.011576,2,140,1.000000,70.0,1.4E+2,2,web-browsing
1693900954.011576,1693900955.011576,13,870,1.000000,66.92307692307692,8.7E+2,13,web-browsing
1693900955.011576,1693900956.011576,14,1382,1.000000,98.71428571428571,1382,14,web-browsing
1693900956.011576,1693900957.011576,12,840,1.000000,70.0,8.4E+2,12,web-browsing
1693900957.011576,1693900958.011576,17,1229,1.000000,72.29411764705883,1229,17,web-browsing
1693900958.011576,1693900959.011576,126,25421,1.000000,201.75396825396825,25421,126,web-browsing
1693900959.011576,1693900960.011576,148,60212,1.000000,406.8378378378378,60212,148,web-browsing
1693900960.011576,1693900961.011576,49,3287,1.000000,67.08163265306122,3287,49,web-browsing
1693900961.011576,1693900962.011576,15,1026,1.000000,68.4,1026,15,web-browsing
1693900962.011576,1693900963.011576,18,1271,1.000000,70.61111111111111,1271,18,web-browsing
1693900963.011576,1693900964.011576,26,5454,1.000000,209.76923076923077,5454,26,web-browsing
1693900964.011576,1693900965.011576,37,3652,1.000000,98.70270270270271,3652,37,web-browsing
1693900965.011576,1693900966.011576,4682,2280043,1.000000,486.9805638615976,2280043,4682,web-browsing
1693900966.011576,1693900967.011576,126,41615,1.000000,330.27777777777777,41615,126,web-browsing
1693900967.011576,1693900968.011576,81,37626,1.000000,464.51851851851853,37626,81,web-browsing
1693900968.011576,1693900969.011576,88,23677,1.000000,269.0568181818182,23677,88,web-browsing
1693900969.011576,1693900970.011576,23,1803,1.000000,78.3913043478261,1803,23,web-browsing
1693900970.011576,1693900971.011576,31,9814,1.000000,316.5806451612903,9814,31,web-browsing
1693900971.011576,1693900972.011576,25,1959,1.000000,78.36,1959,25,web-browsing
1693900972.011576,1693900973.011576,564,46131,1.000000,81.79255319148936,46131,564,web-browsing
1693900973.011576,1693900974.011576,23,5073,1.000000,220.56521739130434,5073,23,web-browsing
1693900974.011576,1693900975.011576,6,2905,1.000000,484.1666666666667,2905,6,web-browsing
1693900975.011576,1693900976.011576,24,1679,1.000000,69.95833333333333,1679,24,web-browsing
1693900976.011576,1693900977.011576,9,623,1.000000,69.22222222222223,623,9,web-browsing
1693900977.011576,1693900978.011576,2,193,1.000000,96.5,193,2,web-browsing
1693900978.011576,1693900979.011576,2,173,1.000000,86.5,173,2,web-browsing
1693900979.011576,1693900980.011576,34,2200,1.000000,64.70588235294117,2.2E+3,34,web-browsing
1693900980.011576,1693900981.011576,20,1311,1.000000,65.55,1311,2E+1,web-browsing
1693900982.011576,1693900983.011576,4,317,1.000000,79.25,317,4,web-browsing
1693900983.011576,1693900984.011576,3,210,1.000000,70.0,2.1E+2,3,web-browsing
1693900985.011576,1693900986.011576,1,131,1.000000,131.0,131,1,web-browsing
1693900986.011576,1693900987.011576,3,186,1.000000,62.0,186,3,web-browsing
1693900987.011576,1693900988.011576,33,3100,1.000000,93.93939393939394,3.1E+3,33,web-browsing
1693900988.011576,1693900989.011576,4,264,1.000000,66.0,264,4,web-browsing
1693900990.011576,1693900991.011576,3,255,1.000000,85.0,255,3,web-browsing
1693900992.011576,1693900993.011576,1,131,1.000000,131.0,131,1,web-browsing
1693900993.011576,1693900994.011576,10,700,1.000000,70.0,7E+2,1E+1,web-browsing
1693900994.011576,1693900995.011576,17,1158,1.000000,68.11764705882354,1158,17,web-browsing
1693900995.011576,1693900996.011576,57,20481,1.000000,359.3157894736842,20481,57,web-browsing
1693900996.011576,1693900997.011576,12,824,1.000000,68.66666666666667,824,12,web-browsing
1693900997.011576,1693900998.011576,7,542,1.000000,77.42857142857143,542,7,web-browsing
1693900999.011576,1693901000.011576,1,85,1.000000,85.0,85,1,web-browsing
1693901000.011576,1693901001.011576,11,831,1.000000,75.54545454545455,831,11,web-browsing
1693901001.011576,1693901002.011576,11,785,1.000000,71.36363636363636,785,11,web-browsing
1693901002.011576,1693901003.011576,9,691,1.000000,76.77777777777777,691,9,web-browsing
1693901003.011576,1693901004.011576,2,128,1.000000,64.0,128,2,web-browsing
1693901004.011576,1693901005.011576,9,626,1.000000,69.55555555555556,626,9,web-browsing
1693901005.011576,1693901006.011576,1,131,1.000000,131.0,131,1,web-browsing
1693901007.011576,1693901008.011576,1,131,1.000000,131.0,131,1,web-browsing
1693901008.011576,1693901009.011576,3307,1757962,1.000000,531.5881463562141,1757962,3307,web-browsing
1693901009.011576,1693901010.011576,13581,8268867,1.000000,608.8555334658714,8268867,13581,web-browsing
1693901010.011576,1693901011.011576,19186,12152483,1.000000,633.4036797664965,12152483,19186,web-browsing
1693901011.011576,1693901012.011576,3785,2368403,1.000000,625.7339498018495,2368403,3785,web-browsing
1693901012.011576,1693901013.011576,23,1957,1.000000,85.08695652173913,1957,23,web-browsing
1693901013.011576,1693901014.011576,7,523,1.000000,74.71428571428571,523,7,web-browsing
1693901014.011576,1693901015.011576,32,2518,1.000000,78.6875,2518,32,web-browsing
1693901015.011576,1693901016.011576,38,6799,1.000000,178.92105263157896,6799,38,web-browsing
1693901016.011576,1693901017.011576,2849,1498652,1.000000,526.0273780273781,1498652,2849,web-browsing
1693901017.011576,1693901018.011576,1649,803565,1.000000,487.30442692540936,803565,1649,web-browsing
1693901018.011576,1693901019.011576,822,437795,1.000000,532.5973236009733,437795,822,web-browsing
1693901019.011576,1693901020.011576,31,13479,1.000000,434.80645161290323,13479,31,web-browsing
1693901020.011576,1693901021.011576,53,19191,1.000000,362.0943396226415,19191,53,web-browsing
1693901021.011576,1693901022.011576,16,1177,1.000000,73.5625,1177,16,web-browsing
1693901022.011576,1693901023.011576,8,688,1.000000,86.0,688,8,web-browsing
1693901023.011576,1693901024.011576,7,699,1.000000,99.85714285714286,699,7,web-browsing
1693901024.011576,1693901025.011576,79,26810,1.000000,339.36708860759495,2.681E+4,79,web-browsing
1693901025.011576,1693901026.011576,3,253,1.000000,84.33333333333333,253,3,web-browsing
1693901026.011576,1693901027.011576,25,3431,1.000000,137.24,3431,25,web-browsing
1693901027.011576,1693901028.011576,2,348,1.000000,174.0,348,2,web-browsing
1693901028.011576,1693901029.011576,2,312,1.000000,156.0,312,2,web-browsing
1693901029.011576,1693901030.011576,11,917,1.000000,83.36363636363636,917,11,web-browsing
1693901030.011576,1693901031.011576,11,987,1.000000,89.72727272727273,987,11,web-browsing
1693901031.011576,1693901032.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901032.011576,1693901033.011576,17,1095,1.000000,64.41176470588235,1095,17,web-browsing
1693901033.011576,1693901034.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901035.011576,1693901036.011576,23,1545,1.000000,67.17391304347827,1545,23,web-browsing
1693901036.011576,1693901037.011576,12,840,1.000000,70.0,8.4E+2,12,web-browsing
1693901037.011576,1693901038.011576,19,2359,1.000000,124.15789473684211,2359,19,web-browsing
1693901038.011576,1693901039.011576,22,1518,1.000000,69.0,1518,22,web-browsing
1693901039.011576,1693901040.011576,18,1178,1.000000,65.44444444444444,1178,18,web-browsing
1693901040.011576,1693901041.011576,5,411,1.000000,82.2,411,5,web-browsing
1693901041.011576,1693901042.011576,6,402,1.000000,67.0,402,6,web-browsing
1693901042.011576,1693901043.011576,571,166961,1.000000,292.4010507880911,166961,571,web-browsing
1693901043.011576,1693901044.011576,1955,1043062,1.000000,533.5355498721227,1043062,1955,web-browsing
1693901044.011576,1693901045.011576,28,2377,1.000000,84.89285714285714,2377,28,web-browsing
1693901045.011576,1693901046.011576,12,1151,1.000000,95.91666666666667,1151,12,web-browsing
1693901046.011576,1693901047.011576,57,6985,1.000000,122.54385964912281,6985,57,web-browsing
1693901047.011576,1693901048.011576,46,5501,1.000000,119.58695652173913,5501,46,web-browsing
1693901048.011576,1693901049.011576,35,2833,1.000000,80.94285714285714,2833,35,web-browsing
1693901049.011576,1693901050.011576,1443,881997,1.000000,611.2245322245323,881997,1443,web-browsing
1693901050.011576,1693901051.011576,39,2823,1.000000,72.38461538461539,2823,39,web-browsing
1693901051.011576,1693901052.011576,24,5111,1.000000,212.95833333333334,5111,24,web-browsing
1693901052.011576,1693901053.011576,62,11031,1.000000,177.91935483870967,11031,62,web-browsing
1693901053.011576,1693901054.011576,19,1197,1.000000,63.0,1197,19,web-browsing
1693901054.011576,1693901055.011576,36,2429,1.000000,67.47222222222223,2429,36,web-browsing
1693901055.011576,1693901056.011576,1,131,1.000000,131.0,131,1,web-browsing
1693901056.011576,1693901057.011576,35,4461,1.000000,127.45714285714286,4461,35,web-browsing
1693901057.011576,1693901058.011576,11,815,1.000000,74.0909090909091,815,11,web-browsing
1693901058.011576,1693901059.011576,1059,649199,1.000000,613.0302171860245,649199,1059,web-browsing
1693901059.011576,1693901060.011576,158,69412,1.000000,439.3164556962025,69412,158,web-browsing
1693901060.011576,1693901061.011576,12,1908,1.000000,159.0,1908,12,web-browsing
1693901061.011576,1693901062.011576,24,1611,1.000000,67.125,1611,24,web-browsing
1693901062.011576,1693901063.011576,32,2204,1.000000,68.875,2204,32,web-browsing
1693901063.011576,1693901064.011576,13,886,1.000000,68.15384615384616,886,13,web-browsing
1693901064.011576,1693901065.011576,10,700,1.000000,70.0,7E+2,1E+1,web-browsing
1693901065.011576,1693901066.011576,10,776,1.000000,77.6,776,1E+1,web-browsing
1693901066.011576,1693901067.011576,2,140,1.000000,70.0,1.4E+2,2,web-browsing
1693901067.011576,1693901068.011576,13,953,1.000000,73.3076923076923,953,13,web-browsing
1693901068.011576,1693901069.011576,6,402,1.000000,67.0,402,6,web-browsing
1693901069.011576,1693901070.011576,9,562,1.000000,62.44444444444444,562,9,web-browsing
1693901070.011576,1693901071.011576,68,30253,1.000000,444.8970588235294,30253,68,web-browsing
1693901071.011576,1693901072.011576,18,2420,1.000000,134.44444444444446,2.42E+3,18,web-browsing
1693901072.011576,1693901073.011576,5,411,1.000000,82.2,411,5,web-browsing
1693901073.011576,1693901074.011576,22,1468,1.000000,66.72727272727273,1468,22,web-browsing
1693901074.011576,1693901075.011576,32,2150,1.000000,67.1875,2.15E+3,32,web-browsing
1693901075.011576,1693901076.011576,9,768,1.000000,85.33333333333333,768,9,web-browsing
1693901076.011576,1693901077.011576,10,616,1.000000,61.6,616,1E+1,web-browsing
1693901077.011576,1693901078.011576,15,1033,1.000000,68.86666666666666,1033,15,web-browsing
1693901078.011576,1693901079.011576,27,1656,1.000000,61.333333333333336,1656,27,web-browsing
1693901079.011576,1693901080.011576,26,3356,1.000000,129.07692307692307,3356,26,web-browsing
1693901080.011576,1693901081.011576,3,271,1.000000,90.33333333333333,271,3,web-browsing
1693901081.011576,1693901082.011576,14,926,1.000000,66.14285714285714,926,14,web-browsing
1693901082.011576,1693901083.011576,17,1638,1.000000,96.3529411764706,1638,17,web-browsing
1693901083.011576,1693901084.011576,14,950,1.000000,67.85714285714286,9.5E+2,14,web-browsing
1693901084.011576,1693901085.011576,6,416,1.000000,69.33333333333333,416,6,web-browsing
1693901085.011576,1693901086.011576,36,4111,1.000000,114.19444444444444,4111,36,web-browsing
1693901086.011576,1693901087.011576,11,876,1.000000,79.63636363636364,876,11,web-browsing
1693901087.011576,1693901088.011576,48,3244,1.000000,67.58333333333333,3244,48,web-browsing
1693901088.011576,1693901089.011576,50,3285,1.000000,65.7,3285,5E+1,web-browsing
1693901089.011576,1693901090.011576,6,420,1.000000,70.0,4.2E+2,6,web-browsing
1693901090.011576,1693901091.011576,15,1011,1.000000,67.4,1011,15,web-browsing
1693901091.011576,1693901092.011576,8,538,1.000000,67.25,538,8,web-browsing
1693901092.011576,1693901093.011576,23,2531,1.000000,110.04347826086956,2531,23,web-browsing
1693901093.011576,1693901094.011576,10,664,1.000000,66.4,664,1E+1,web-browsing
1693901094.011576,1693901095.011576,12,798,1.000000,66.5,798,12,web-browsing
1693901095.011576,1693901096.011576,14,1074,1.000000,76.71428571428571,1074,14,web-browsing
1693901096.011576,1693901097.011576,16,2088,1.000000,130.5,2088,16,web-browsing
1693901097.011576,1693901098.011576,10,816,1.000000,81.6,816,1E+1,web-browsing
1693901098.011576,1693901099.011576,5226,2683498,1.000000,513.4898584003062,2683498,5226,web-browsing
1693901099.011576,1693901100.011576,49,3310,1.000000,67.55102040816327,3.31E+3,49,web-browsing
1693901100.011576,1693901101.011576,35,6167,1.000000,176.2,6167,35,web-browsing
1693901101.011576,1693901102.011576,29,2988,1.000000,103.03448275862068,2988,29,web-browsing
1693901102.011576,1693901103.011576,53,3649,1.000000,68.84905660377359,3649,53,web-browsing
1693901103.011576,1693901104.011576,31,3033,1.000000,97.83870967741936,3033,31,web-browsing
1693901104.011576,1693901105.011576,30,2036,1.000000,67.86666666666666,2036,3E+1,web-browsing
1693901105.011576,1693901106.011576,14606,8693014,1.000000,595.167328495139,8693014,14606,web-browsing
1693901106.011576,1693901107.011576,3117,1744260,1.000000,559.5957651588066,1.74426E+6,3117,web-browsing
1693901107.011576,1693901108.011576,31,2248,1.000000,72.51612903225806,2248,31,web-browsing
1693901108.011576,1693901109.011576,23,1609,1.000000,69.95652173913044,1609,23,web-browsing
1693901109.011576,1693901110.011576,20,1464,1.000000,73.2,1464,2E+1,web-browsing
1693901110.011576,1693901111.011576,27,2462,1.000000,91.18518518518519,2462,27,web-browsing
1693901111.011576,1693901112.011576,77,16582,1.000000,215.35064935064935,16582,77,web-browsing
1693901112.011576,1693901113.011576,57,22821,1.000000,400.36842105263156,22821,57,web-browsing
1693901113.011576,1693901114.011576,10,700,1.000000,70.0,7E+2,1E+1,web-browsing
1693901114.011576,1693901115.011576,6,420,1.000000,70.0,4.2E+2,6,web-browsing
1693901115.011576,1693901116.011576,24,5366,1.000000,223.58333333333334,5366,24,web-browsing
1693901116.011576,1693901117.011576,7,448,1.000000,64.0,448,7,web-browsing
1693901117.011576,1693901118.011576,15,1065,1.000000,71.0,1065,15,web-browsing
1693901118.011576,1693901119.011576,8,524,1.000000,65.5,524,8,web-browsing
1693901119.011576,1693901120.011576,14,1978,1.000000,141.28571428571428,1978,14,web-browsing
1693901120.011576,1693901121.011576,37,3493,1.000000,94.4054054054054,3493,37,web-browsing
1693901121.011576,1693901122.011576,45,4358,1.000000,96.84444444444445,4358,45,web-browsing
1693901122.011576,1693901123.011576,5269,2763477,1.000000,524.4784589106092,2763477,5269,web-browsing
1693901123.011576,1693901124.011576,61,21736,1.000000,356.327868852459,21736,61,web-browsing
1693901124.011576,1693901125.011576,25,2895,1.000000,115.8,2895,25,web-browsing
1693901125.011576,1693901126.011576,23,2725,1.000000,118.47826086956522,2725,23,web-browsing
1693901126.011576,1693901127.011576,41,8083,1.000000,197.14634146341464,8083,41,web-browsing
1693901127.011576,1693901128.011576,9125,5262360,1.000000,576.6969863013699,5.26236E+6,9125,web-browsing
1693901128.011576,1693901129.011576,759,373375,1.000000,491.9301712779974,373375,759,web-browsing
1693901129.011576,1693901130.011576,16,2203,1.000000,137.6875,2203,16,web-browsing
1693901130.011576,1693901131.011576,18,1387,1.000000,77.05555555555556,1387,18,web-browsing
1693901131.011576,1693901132.011576,5,351,1.000000,70.2,351,5,web-browsing
1693901132.011576,1693901133.011576,56,4909,1.000000,87.66071428571429,4909,56,web-browsing
1693901133.011576,1693901134.011576,27,1775,1.000000,65.74074074074075,1775,27,web-browsing
1693901134.011576,1693901135.011576,41,4830,1.000000,117.8048780487805,4.83E+3,41,web-browsing
1693901135.011576,1693901136.011576,13,2973,1.000000,228.69230769230768,2973,13,web-browsing
1693901136.011576,1693901137.011576,4,238,1.000000,59.5,238,4,web-browsing
1693901137.011576,1693901138.011576,19,1367,1.000000,71.94736842105263,1367,19,web-browsing
1693901138.011576,1693901139.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901139.011576,1693901140.011576,2,140,1.000000,70.0,1.4E+2,2,web-browsing
1693901140.011576,1693901141.011576,31,2215,1.000000,71.45161290322581,2215,31,web-browsing
1693901141.011576,1693901142.011576,16,1120,1.000000,70.0,1.12E+3,16,web-browsing
1693901142.011576,1693901143.011576,14,1016,1.000000,72.57142857142857,1016,14,web-browsing
1693901143.011576,1693901144.011576,12,840,1.000000,70.0,8.4E+2,12,web-browsing
1693901144.011576,1693901145.011576,9,647,1.000000,71.88888888888889,647,9,web-browsing
1693901145.011576,1693901146.011576,5,411,1.000000,82.2,411,5,web-browsing
1693901146.011576,1693901147.011576,9,700,1.000000,77.77777777777777,7E+2,9,web-browsing
1693901147.011576,1693901148.011576,23,2171,1.000000,94.3913043478261,2171,23,web-browsing
1693901148.011576,1693901149.011576,9,1111,1.000000,123.44444444444444,1111,9,web-browsing
1693901149.011576,1693901150.011576,9,761,1.000000,84.55555555555556,761,9,web-browsing
1693901150.011576,1693901151.011576,62,4240,1.000000,68.38709677419355,4.24E+3,62,web-browsing
1693901151.011576,1693901152.011576,30,1981,1.000000,66.03333333333333,1981,3E+1,web-browsing
1693901152.011576,1693901153.011576,25,2875,1.000000,115.0,2875,25,web-browsing
1693901153.011576,1693901154.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901155.011576,1693901156.011576,9,691,1.000000,76.77777777777777,691,9,web-browsing
1693901156.011576,1693901157.011576,7,482,1.000000,68.85714285714286,482,7,web-browsing
1693901157.011576,1693901158.011576,7,533,1.000000,76.14285714285714,533,7,web-browsing
1693901158.011576,1693901159.011576,18,1182,1.000000,65.66666666666667,1182,18,web-browsing
1693901159.011576,1693901160.011576,6,404,1.000000,67.33333333333333,404,6,web-browsing
1693901160.011576,1693901161.011576,13,911,1.000000,70.07692307692308,911,13,web-browsing
1693901161.011576,1693901162.011576,16,2088,1.000000,130.5,2088,16,web-browsing
1693901162.011576,1693901163.011576,65,6145,1.000000,94.53846153846153,6145,65,web-browsing
1693901163.011576,1693901164.011576,132,9032,1.000000,68.42424242424242,9032,132,web-browsing
1693901164.011576,1693901165.011576,9,777,1.000000,86.33333333333333,777,9,web-browsing
1693901165.011576,1693901166.011576,36,2434,1.000000,67.61111111111111,2434,36,web-browsing
1693901166.011576,1693901167.011576,1236,552761,1.000000,447.2176375404531,552761,1236,web-browsing
1693901167.011576,1693901168.011576,26,8881,1.000000,341.5769230769231,8881,26,web-browsing
1693901168.011576,1693901169.011576,9,656,1.000000,72.88888888888889,656,9,web-browsing
1693901169.011576,1693901170.011576,15,1184,1.000000,78.93333333333334,1184,15,web-browsing
1693901170.011576,1693901171.011576,49,3179,1.000000,64.87755102040816,3179,49,web-browsing
1693901171.011576,1693901172.011576,27,1781,1.000000,65.96296296296296,1781,27,web-browsing
1693901172.011576,1693901173.011576,31,1988,1.000000,64.12903225806451,1988,31,web-browsing
1693901173.011576,1693901174.011576,36,2506,1.000000,69.61111111111111,2506,36,web-browsing
1693901174.011576,1693901175.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901175.011576,1693901176.011576,2,218,1.000000,109.0,218,2,web-browsing
1693901176.011576,1693901177.011576,8,544,1.000000,68.0,544,8,web-browsing
1693901177.011576,1693901178.011576,7,482,1.000000,68.85714285714286,482,7,web-browsing
1693901178.011576,1693901179.011576,4,409,1.000000,102.25,409,4,web-browsing
1693901179.011576,1693901180.011576,5,326,1.000000,65.2,326,5,web-browsing
1693901180.011576,1693901181.011576,5,411,1.000000,82.2,411,5,web-browsing
1693901181.011576,1693901182.011576,2,140,1.000000,70.0,1.4E+2,2,web-browsing
1693901182.011576,1693901183.011576,4,280,1.000000,70.0,2.8E+2,4,web-browsing
1693901183.011576,1693901184.011576,11,799,1.000000,72.63636363636364,799,11,web-browsing
1693901184.011576,1693901185.011576,8,560,1.000000,70.0,5.6E+2,8,web-browsing
1693901185.011576,1693901186.011576,329,163852,1.000000,498.0303951367781,163852,329,web-browsing
1693901186.011576,1693901187.011576,14802,8332027,1.000000,562.8987299013647,8332027,14802,web-browsing
1693901187.011576,1693901188.011576,20433,12214522,1.000000,597.7840747809915,12214522,20433,web-browsing
1693901188.011576,1693901189.011576,19844,12170628,1.000000,613.3152590203588,12170628,19844,web-browsing
1693901189.011576,1693901190.011576,20148,12174060,1.000000,604.2316855270994,1.217406E+7,20148,web-browsing
1693901190.011576,1693901191.011576,20696,12187154,1.000000,588.865191341322,12187154,20696,web-browsing
1693901191.011576,1693901192.011576,21415,12190228,1.000000,569.2378239551716,12190228,21415,web-browsing
1693901192.011576,1693901193.011576,22140,12200987,1.000000,551.0834236675701,12200987,2.214E+4,web-browsing
1693901193.011576,1693901194.011576,22251,12199411,1.000000,548.2634937755606,12199411,22251,web-browsing
1693901194.011576,1693901195.011576,22738,12218234,1.000000,537.3486674289735,12218234,22738,web-browsing
1693901195.011576,1693901196.011576,18089,10772884,1.000000,595.5488971197966,10772884,18089,web-browsing
1693901196.011576,1693901197.011576,10833,6508576,1.000000,600.8101172343764,6508576,10833,web-browsing
1693901197.011576,1693901198.011576,19207,12153090,1.000000,632.7427500390482,1.215309E+7,19207,web-browsing
1693901198.011576,1693901199.011576,6159,3895843,1.000000,632.5447312875467,3895843,6159,web-browsing
1693901199.011576,1693901200.011576,20,1567,1.000000,78.35,1567,2E+1,web-browsing
1693901200.011576,1693901201.011576,18,1418,1.000000,78.77777777777777,1418,18,web-browsing
1693901201.011576,1693901202.011576,153,48546,1.000000,317.29411764705884,48546,153,web-browsing
1693901202.011576,1693901203.011576,17,1260,1.000000,74.11764705882354,1.26E+3,17,web-browsing
1693901203.011576,1693901204.011576,6,497,1.000000,82.83333333333333,497,6,web-browsing
1693901204.011576,1693901205.011576,17,5778,1.000000,339.88235294117646,5778,17,web-browsing
1693901205.011576,1693901206.011576,24,4723,1.000000,196.79166666666666,4723,24,web-browsing
1693901206.011576,1693901207.011576,18,1158,1.000000,64.33333333333333,1158,18,web-browsing
1693901207.011576,1693901208.011576,17,3202,1.000000,188.35294117647058,3202,17,web-browsing
1693901208.011576,1693901209.011576,35,5415,1.000000,154.71428571428572,5415,35,web-browsing
1693901209.011576,1693901210.011576,9442,6003674,1.000000,635.8477017581021,6003674,9442,web-browsing
1693901210.011576,1693901211.011576,9,657,1.000000,73.0,657,9,web-browsing
1693901211.011576,1693901212.011576,25,2612,1.000000,104.48,2612,25,web-browsing
1693901212.011576,1693901213.011576,30,4205,1.000000,140.16666666666666,4205,3E+1,web-browsing
1693901213.011576,1693901214.011576,7,604,1.000000,86.28571428571429,604,7,web-browsing
1693901214.011576,1693901215.011576,3,186,1.000000,62.0,186,3,web-browsing
1693901215.011576,1693901216.011576,9,691,1.000000,76.77777777777777,691,9,web-browsing
1693901216.011576,1693901217.011576,13,1872,1.000000,144.0,1872,13,web-browsing
1693901217.011576,1693901218.011576,20,4352,1.000000,217.6,4352,2E+1,web-browsing
1693901218.011576,1693901219.011576,17,2179,1.000000,128.1764705882353,2179,17,web-browsing
1693901219.011576,1693901220.011576,12,1850,1.000000,154.16666666666666,1.85E+3,12,web-browsing
1693901220.011576,1693901221.011576,3,271,1.000000,90.33333333333333,271,3,web-browsing
1693901221.011576,1693901222.011576,4695,2994098,1.000000,637.7205537806177,2994098,4695,web-browsing
1693901222.011576,1693901223.011576,2581,1622804,1.000000,628.7500968616815,1622804,2581,web-browsing
1693901223.011576,1693901224.011576,10,917,1.000000,91.7,917,1E+1,web-browsing
1693901224.011576,1693901225.011576,5,326,1.000000,65.2,326,5,web-browsing
1693901225.011576,1693901226.011576,33,2143,1.000000,64.93939393939394,2143,33,web-browsing
